player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
21615,72929800002,729298,2,Bb Mccullum,9/27/1981,Right-hand Bat,Right-arm Medium,New Zealand,Player,Chennai Super Kings,Delhi Daredevils,2014,0,33,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,27-09-1981
21616,72929800020,729298,20,Ms Dhoni,07-07-1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Delhi Daredevils,2014,0,33,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,07-07-1981
21619,72929800147,729298,147,Dr Smith,04-12-1983,Right-hand Bat,Right-arm Medium,West Indies,Player,Chennai Super Kings,Delhi Daredevils,2014,0,31,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,12-04-1983
21620,72929800171,729298,171,M Manhas,10-12-1979,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2014,0,35,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,12-10-1979
21623,72929800359,729298,359,Ic Pandey,8/15/1989,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Delhi Daredevils,2014,0,25,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,15-08-1989
21624,72929800364,729298,364,Mm Sharma,9/18/1988,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Delhi Daredevils,2014,0,26,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,18-09-1988
21625,72929800451,729298,451,Bw Hilfenhaus,3/15/1983,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Chennai Super Kings,Delhi Daredevils,2014,0,31,1,Blank,Blank,Ms Dhoni,Kd Karthik,Ms Dhoni,Kd Karthik,15-03-1983
21627,72930000042,729300,42,S Dhawan,12-05-1985,Left-hand Bat,Right-arm Offbreak,India,Captain,Sunrisers Hyderabad,Kings Xi Punjab,2014,0,29,0,Blank,Blank,S Dhawan,Gj Bailey,Kl Rahul,Wp Saha,05-12-1985
21628,72930000054,729300,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Sunrisers Hyderabad,Kings Xi Punjab,2014,0,32,0,Blank,Blank,S Dhawan,Gj Bailey,Kl Rahul,Wp Saha,26-02-1982
21633,72930000254,729300,254,Aj Finch,11/17/1986,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Sunrisers Hyderabad,Kings Xi Punjab,2014,0,28,0,Blank,Blank,S Dhawan,Gj Bailey,Kl Rahul,Wp Saha,17-11-1986
21636,72930000362,729300,362,Djg Sammy,12/20/1983,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Sunrisers Hyderabad,Kings Xi Punjab,2014,0,31,0,Blank,Blank,S Dhawan,Gj Bailey,Kl Rahul,Wp Saha,20-12-1983
21639,72930000151,729300,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Sunrisers Hyderabad,2014,0,33,1,Blank,Blank,Gj Bailey,S Dhawan,Wp Saha,Kl Rahul,27-09-1981
21642,72930000305,729300,305,Gj Maxwell,10/14/1988,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kings Xi Punjab,Sunrisers Hyderabad,2014,1,26,1,Blank,Blank,Gj Bailey,S Dhawan,Wp Saha,Kl Rahul,14-10-1988
21647,72930000374,729300,374,Ar Patel,1/20/1994,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Sunrisers Hyderabad,2014,0,20,1,Blank,Blank,Gj Bailey,S Dhawan,Wp Saha,Kl Rahul,20-01-1994
21649,72930200020,729302,20,Ms Dhoni,07-07-1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Rajasthan Royals,2014,0,33,1,Blank,Blank,Ms Dhoni,Sr Watson,Ms Dhoni,Sv Samson,07-07-1981
21651,72930200035,729302,35,Ra Jadeja,12-06-1988,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2014,1,26,1,Blank,Blank,Ms Dhoni,Sr Watson,Ms Dhoni,Sv Samson,06-12-1988
21653,72930200171,729302,171,M Manhas,10-12-1979,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2014,0,35,1,Blank,Blank,Ms Dhoni,Sr Watson,Ms Dhoni,Sv Samson,12-10-1979
21656,72930200359,729302,359,Ic Pandey,8/15/1989,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Rajasthan Royals,2014,0,25,1,Blank,Blank,Ms Dhoni,Sr Watson,Ms Dhoni,Sv Samson,15-08-1989
21658,72930200451,729302,451,Bw Hilfenhaus,3/15/1983,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Chennai Super Kings,Rajasthan Royals,2014,0,31,1,Blank,Blank,Ms Dhoni,Sr Watson,Ms Dhoni,Sv Samson,15-03-1983
21660,72930200048,729302,48,Am Nayar,10-08-1983,Left-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2014,0,31,0,Blank,Blank,Sr Watson,Ms Dhoni,Sv Samson,Ms Dhoni,08-10-1983
21662,72930200085,729302,85,Am Rahane,06-06-1988,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2014,0,26,0,Blank,Blank,Sr Watson,Ms Dhoni,Sv Samson,Ms Dhoni,06-06-1988
21669,72930200377,729302,377,Tg Southee,12-11-1988,Right-hand Bat,Right-arm Medium-fast,New Zealand,Player,Rajasthan Royals,Chennai Super Kings,2014,0,26,0,Blank,Blank,Sr Watson,Ms Dhoni,Sv Samson,Ms Dhoni,11-12-1988
21670,72930400008,729304,8,V Kohli,11-05-1988,Right-hand Bat,Right-arm Medium,India,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,2014,0,26,0,Blank,Blank,V Kohli,G Gambhir,Pa Patel,Rv Uthappa,05-11-1988
21676,72930400114,729304,114,Yv Takawale,11-05-1984,Right-hand Bat,N/a,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2014,0,30,0,Blank,Blank,V Kohli,G Gambhir,Pa Patel,Rv Uthappa,05-11-1984
21682,72930400031,729304,31,Yk Pathan,11/17/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2014,0,32,1,Blank,Blank,G Gambhir,V Kohli,Rv Uthappa,Pa Patel,17-11-1982
21686,72930400096,729304,96,Mk Pandey,09-10-1989,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2014,0,25,1,Blank,Blank,G Gambhir,V Kohli,Rv Uthappa,Pa Patel,10-09-1989
21687,72930400190,729304,190,M Morkel,10-06-1984,Left-hand Bat,Right-arm Fast,South Africa,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2014,0,30,1,Blank,Blank,G Gambhir,V Kohli,Rv Uthappa,Pa Patel,06-10-1984
21689,72930400308,729304,308,Sa Yadav,9/14/1990,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2014,0,24,1,Blank,Blank,G Gambhir,V Kohli,Rv Uthappa,Pa Patel,14-09-1990
21690,72930400315,729304,315,Sp Narine,5/26/1988,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2014,0,26,1,Blank,Blank,G Gambhir,V Kohli,Rv Uthappa,Pa Patel,26-05-1988
21692,72930600063,729306,63,Lr Shukla,05-06-1981,Right-hand Bat,Right-arm Medium,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2014,0,33,0,Blank,Blank,Kp Pietersen,S Dhawan,Kd Karthik,Nv Ojha,06-05-1981
21693,72930600087,729306,87,Mk Tiwary,11/14/1985,Right-hand Bat,Legbreak Googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2014,0,29,0,Blank,Blank,Kp Pietersen,S Dhawan,Kd Karthik,Nv Ojha,14-11-1985
21696,72930600158,729306,158,Kp Pietersen,6/27/1980,Right-hand Bat,Right-arm Offbreak,South Africa,Captain,Delhi Daredevils,Sunrisers Hyderabad,2014,0,34,0,Blank,Blank,Kp Pietersen,S Dhawan,Kd Karthik,Nv Ojha,27-06-1980
21697,72930600185,729306,185,M Vijay,04-01-1984,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2014,0,30,0,Blank,Blank,Kp Pietersen,S Dhawan,Kd Karthik,Nv Ojha,01-04-1984
21699,72930600293,729306,293,S Nadeem,08-12-1989,Right-hand Bat,Slow Left-arm Orthodox,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2014,0,25,0,Blank,Blank,Kp Pietersen,S Dhawan,Kd Karthik,Nv Ojha,12-08-1989
21703,72930600042,729306,42,S Dhawan,12-05-1985,Left-hand Bat,Right-arm Offbreak,India,Captain,Sunrisers Hyderabad,Delhi Daredevils,2014,0,29,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,05-12-1985
21706,72930600136,729306,136,A Mishra,11/24/1982,Right-hand Bat,Legbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2014,0,32,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,24-11-1982
21708,72930600183,729306,183,Nv Ojha,7/20/1983,Right-hand Bat,N/a,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,2014,0,31,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,20-07-1983
21709,72930600187,729306,187,Da Warner,10/27/1986,Left-hand Bat,Legbreak,Australia,Player,Sunrisers Hyderabad,Delhi Daredevils,2014,0,28,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,27-10-1986
21711,72930600299,729306,299,B Kumar,02-05-1990,Right-hand Bat,Right-arm Medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2014,0,24,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,05-02-1990
21712,72930600354,729306,354,Kl Rahul,4/18/1992,Right-hand Bat,N/a,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2014,0,22,1,Blank,Blank,S Dhawan,Kp Pietersen,Nv Ojha,Kd Karthik,18-04-1992
21714,72930800015,729308,15,Z Khan,10-07-1978,Right-hand Bat,Left-arm Fast-medium,India,Player,Mumbai Indians,Chennai Super Kings,2014,0,36,0,Blank,Blank,Rg Sharma,Ms Dhoni,Cm Gautam,Ms Dhoni,07-10-1978
21716,72930800050,729308,50,Harbhajan Singh,07-03-1980,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2014,0,34,0,Blank,Blank,Rg Sharma,Ms Dhoni,Cm Gautam,Ms Dhoni,03-07-1980
21718,72930800131,729308,131,Pp Ojha,09-05-1986,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2014,0,28,0,Blank,Blank,Rg Sharma,Ms Dhoni,Cm Gautam,Ms Dhoni,05-09-1986
21724,72930800372,729308,372,Cj Anderson,12/13/1990,Left-hand Bat,Left-arm Medium-fast,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2014,0,24,0,Blank,Blank,Rg Sharma,Ms Dhoni,Cm Gautam,Ms Dhoni,13-12-1990
21725,72930800002,729308,2,Bb Mccullum,9/27/1981,Right-hand Bat,Right-arm Medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2014,0,33,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,27-09-1981
21726,72930800020,729308,20,Ms Dhoni,07-07-1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Mumbai Indians,2014,0,33,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,07-07-1981
21729,72930800147,729308,147,Dr Smith,04-12-1983,Right-hand Bat,Right-arm Medium,West Indies,Player,Chennai Super Kings,Mumbai Indians,2014,0,31,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,12-04-1983
21730,72930800171,729308,171,M Manhas,10-12-1979,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2014,0,35,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,12-10-1979
21731,72930800201,729308,201,R Ashwin,9/17/1986,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2014,0,28,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,17-09-1986
21732,72930800303,729308,303,F Du Plessis,7/13/1984,Right-hand Bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2014,0,30,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,13-07-1984
21734,72930800364,729308,364,Mm Sharma,9/18/1988,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Mumbai Indians,2014,1,26,1,Blank,Blank,Ms Dhoni,Rg Sharma,Ms Dhoni,Cm Gautam,18-09-1988
21738,72931000027,729310,27,Yuvraj Singh,12-12-1981,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2014,0,33,0,Blank,Blank,V Kohli,Sr Watson,Pa Patel,Sv Samson,12-12-1981
21739,72931000106,729310,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2014,0,30,0,Blank,Blank,V Kohli,Sr Watson,Pa Patel,Sv Samson,25-03-1984
21753,72931000339,729310,339,Kk Nair,12-06-1991,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2014,0,23,1,Blank,Blank,Sr Watson,V Kohli,Sv Samson,Pa Patel,06-12-1991
21754,72931000351,729310,351,Sv Samson,11-11-1994,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Royal Challengers Bangalore,2014,0,20,1,Blank,Blank,Sr Watson,V Kohli,Sv Samson,Pa Patel,11-11-1994
21755,72931000363,729310,363,Kw Richardson,02-12-1991,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Rajasthan Royals,Royal Challengers Bangalore,2014,0,23,1,Blank,Blank,Sr Watson,V Kohli,Sv Samson,Pa Patel,12-02-1991
21756,72931000370,729310,370,Pv Tambe,10-08-1971,Right-hand Bat,Legbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2014,1,43,1,Blank,Blank,Sr Watson,V Kohli,Sv Samson,Pa Patel,08-10-1971
21761,72931200046,729312,46,Rv Uthappa,11-11-1985,Right-hand Bat,Right-arm Medium,India,Keeper,Kolkata Knight Riders,Kings Xi Punjab,2014,0,29,0,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,11-11-1985
21763,72931200096,729312,96,Mk Pandey,09-10-1989,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,0,25,0,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,10-09-1989
21766,72931200308,729312,308,Sa Yadav,9/14/1990,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2014,0,24,0,Blank,Blank,G Gambhir,Gj Bailey,Rv Uthappa,Wp Saha,14-09-1990
21772,72931200197,729312,197,Gj Bailey,09-07-1982,Right-hand Bat,Right-arm Medium,Australia,Captain,Kings Xi Punjab,Kolkata Knight Riders,2014,0,32,1,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,07-09-1982
21775,72931200320,729312,320,Da Miller,06-10-1989,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,0,25,1,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,10-06-1989
21776,72931200356,729312,356,R Dhawan,2/19/1990,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,0,24,1,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,19-02-1990
21778,72931200367,729312,367,Sandeep Sharma,5/18/1993,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2014,1,21,1,Blank,Blank,Gj Bailey,G Gambhir,Wp Saha,Rv Uthappa,18-05-1993
21781,72931400019,729314,19,Mek Hussey,5/27/1975,Left-hand Bat,Right-arm Medium,Australia,Player,Mumbai Indians,Delhi Daredevils,2014,0,39,0,Blank,Blank,Rg Sharma,Kp Pietersen,Cm Gautam,Kd Karthik,27-05-1975
21785,72931400194,729314,194,Sl Malinga,8/28/1983,Right-hand Bat,Right-arm Fast,Sri Lanka,Player,Mumbai Indians,Delhi Daredevils,2014,0,31,0,Blank,Blank,Rg Sharma,Kp Pietersen,Cm Gautam,Kd Karthik,28-08-1983
21788,72931400221,729314,221,Ka Pollard,05-12-1987,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Delhi Daredevils,2014,0,27,0,Blank,Blank,Rg Sharma,Kp Pietersen,Cm Gautam,Kd Karthik,12-05-1987
21792,72931400088,729314,88,Kd Karthik,06-01-1985,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Mumbai Indians,2014,0,29,1,Blank,Blank,Kp Pietersen,Rg Sharma,Kd Karthik,Cm Gautam,01-06-1985
21795,72931400185,729314,185,M Vijay,04-01-1984,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Mumbai Indians,2014,1,30,1,Blank,Blank,Kp Pietersen,Rg Sharma,Kd Karthik,Cm Gautam,01-04-1984
21796,72931400237,729314,237,Km Jadhav,3/26/1985,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Mumbai Indians,2014,0,29,1,Blank,Blank,Kp Pietersen,Rg Sharma,Kd Karthik,Cm Gautam,26-03-1985
21804,72931600084,729316,84,I Sharma,09-02-1988,Right-hand Bat,Right-arm Fast-medium,India,Player,Sunrisers Hyderabad,Chennai Super Kings,2014,0,26,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,02-09-1988
21806,72931600136,729316,136,A Mishra,11/24/1982,Right-hand Bat,Legbreak,India,Player,Sunrisers Hyderabad,Chennai Super Kings,2014,0,32,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,24-11-1982
21807,72931600166,729316,166,Kv Sharma,10/23/1987,Left-hand Bat,Legbreak Googly,India,Player,Sunrisers Hyderabad,Chennai Super Kings,2014,0,27,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,23-10-1987
21810,72931600299,729316,299,B Kumar,02-05-1990,Right-hand Bat,Right-arm Medium,India,Player,Sunrisers Hyderabad,Chennai Super Kings,2014,0,24,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,05-02-1990
21811,72931600354,729316,354,Kl Rahul,4/18/1992,Right-hand Bat,N/a,India,Keeper,Sunrisers Hyderabad,Chennai Super Kings,2014,0,22,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,18-04-1992
21812,72931600362,729316,362,Djg Sammy,12/20/1983,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Sunrisers Hyderabad,Chennai Super Kings,2014,0,31,0,Blank,Blank,S Dhawan,Ms Dhoni,Kl Rahul,Ms Dhoni,20-12-1983
21814,72931600020,729316,20,Ms Dhoni,07-07-1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Sunrisers Hyderabad,2014,0,33,1,Blank,Blank,Ms Dhoni,S Dhawan,Ms Dhoni,Kl Rahul,07-07-1981
21820,72931600303,729316,303,F Du Plessis,7/13/1984,Right-hand Bat,Legbreak,South Africa,Player,Chennai Super Kings,Sunrisers Hyderabad,2014,0,30,1,Blank,Blank,Ms Dhoni,S Dhawan,Ms Dhoni,Kl Rahul,13-07-1984
21822,72931600364,729316,364,Mm Sharma,9/18/1988,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Sunrisers Hyderabad,2014,0,26,1,Blank,Blank,Ms Dhoni,S Dhawan,Ms Dhoni,Kl Rahul,18-09-1988
21824,72931800008,729318,8,V Kohli,11-05-1988,Right-hand Bat,Right-arm Medium,India,Captain,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,26,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,05-11-1988
21825,72931800017,729318,17,Pa Patel,03-09-1985,Left-hand Bat,N/a,India,Keeper,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,29,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,09-03-1985
21827,72931800106,729318,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,30,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,25-03-1984
21830,72931800114,729318,114,Yv Takawale,11-05-1984,Right-hand Bat,N/a,India,Player,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,30,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,05-11-1984
21831,72931800162,729318,162,Ch Gayle,9/21/1979,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,35,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,21-09-1979
21833,72931800378,729318,378,Ma Starc,1/30/1990,Left-hand Bat,Left-arm Fast,Australia,Player,Royal Challengers Bangalore,Kings Xi Punjab,2014,0,24,0,Blank,Blank,V Kohli,Gj Bailey,Pa Patel,Wp Saha,30-01-1990
21835,72931800041,729318,41,V Sehwag,10/20/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Royal Challengers Bangalore,2014,0,36,1,Blank,Blank,Gj Bailey,V Kohli,Wp Saha,Pa Patel,20-10-1978
21837,72931800151,729318,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Royal Challengers Bangalore,2014,0,33,1,Blank,Blank,Gj Bailey,V Kohli,Wp Saha,Pa Patel,27-09-1981
21838,72931800197,729318,197,Gj Bailey,09-07-1982,Right-hand Bat,Right-arm Medium,Australia,Captain,Kings Xi Punjab,Royal Challengers Bangalore,2014,0,32,1,Blank,Blank,Gj Bailey,V Kohli,Wp Saha,Pa Patel,07-09-1982
21844,72931800367,729318,367,Sandeep Sharma,5/18/1993,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Royal Challengers Bangalore,2014,1,21,1,Blank,Blank,Gj Bailey,V Kohli,Wp Saha,Pa Patel,18-05-1993
21848,72932000046,729320,46,Rv Uthappa,11-11-1985,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Rajasthan Royals,2014,0,29,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,11-11-1985
21850,72932000081,729320,81,R Vinay Kumar,02-12-1984,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Rajasthan Royals,2014,0,30,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,12-02-1984
21851,72932000096,729320,96,Mk Pandey,09-10-1989,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Rajasthan Royals,2014,0,25,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,10-09-1989
21852,72932000190,729320,190,M Morkel,10-06-1984,Left-hand Bat,Right-arm Fast,South Africa,Player,Kolkata Knight Riders,Rajasthan Royals,2014,0,30,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,06-10-1984
21853,72932000214,729320,214,Ms Bisla,12/27/1984,Right-hand Bat,N/a,India,Keeper,Kolkata Knight Riders,Rajasthan Royals,2014,0,30,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,27-12-1984
21856,72932000315,729320,315,Sp Narine,5/26/1988,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Rajasthan Royals,2014,0,26,0,Blank,Blank,G Gambhir,Sr Watson,Ms Bisla,Sv Samson,26-05-1988
21861,72932000255,729320,255,Str Binny,06-03-1984,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Kolkata Knight Riders,2014,0,30,1,Blank,Blank,Sr Watson,G Gambhir,Sv Samson,Ms Bisla,03-06-1984
21863,72932000310,729320,310,Jp Faulkner,4/29/1990,Right-hand Bat,Left-arm Fast-medium,Australia,Player,Rajasthan Royals,Kolkata Knight Riders,2014,1,24,1,Blank,Blank,Sr Watson,G Gambhir,Sv Samson,Ms Bisla,29-04-1990
21864,72932000339,729320,339,Kk Nair,12-06-1991,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Kolkata Knight Riders,2014,0,23,1,Blank,Blank,Sr Watson,G Gambhir,Sv Samson,Ms Bisla,06-12-1991
21866,72932000363,729320,363,Kw Richardson,02-12-1991,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Rajasthan Royals,Kolkata Knight Riders,2014,0,23,1,Blank,Blank,Sr Watson,G Gambhir,Sv Samson,Ms Bisla,12-02-1991
21867,72932000370,729320,370,Pv Tambe,10-08-1971,Right-hand Bat,Legbreak,India,Player,Rajasthan Royals,Kolkata Knight Riders,2014,0,43,1,Blank,Blank,Sr Watson,G Gambhir,Sv Samson,Ms Bisla,08-10-1971
21870,72932200057,729322,57,Rg Sharma,4/30/1987,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Sunrisers Hyderabad,2014,0,27,0,Blank,Blank,Rg Sharma,S Dhawan,Cm Gautam,Nv Ojha,30-04-1987
21883,72932200166,729322,166,Kv Sharma,10/23/1987,Left-hand Bat,Legbreak Googly,India,Player,Sunrisers Hyderabad,Mumbai Indians,2014,0,27,1,Blank,Blank,S Dhawan,Rg Sharma,Nv Ojha,Cm Gautam,23-10-1987
21885,72932200187,729322,187,Da Warner,10/27/1986,Left-hand Bat,Legbreak,Australia,Player,Sunrisers Hyderabad,Mumbai Indians,2014,0,28,1,Blank,Blank,S Dhawan,Rg Sharma,Nv Ojha,Cm Gautam,27-10-1986
21886,72932200254,729322,254,Aj Finch,11/17/1986,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Sunrisers Hyderabad,Mumbai Indians,2014,0,28,1,Blank,Blank,S Dhawan,Rg Sharma,Nv Ojha,Cm Gautam,17-11-1986
21887,72932200299,729322,299,B Kumar,02-05-1990,Right-hand Bat,Right-arm Medium,India,Player,Sunrisers Hyderabad,Mumbai Indians,2014,1,24,1,Blank,Blank,S Dhawan,Rg Sharma,Nv Ojha,Cm Gautam,05-02-1990
21888,72932200354,729322,354,Kl Rahul,4/18/1992,Right-hand Bat,N/a,India,Player,Sunrisers Hyderabad,Mumbai Indians,2014,0,22,1,Blank,Blank,S Dhawan,Rg Sharma,Nv Ojha,Cm Gautam,18-04-1992
