player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
13862,33604100033,336041,33,M Kaif,12/1/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Mumbai Indians,2008,0,28,1,Blank,Blank,Sk Warne,Sr Tendulkar,Kamran Akmal,Yv Takawale,1980-12-01
13864,33604100038,336041,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Mumbai Indians,2008,0,39,1,Blank,Blank,Sk Warne,Sr Tendulkar,Kamran Akmal,Yv Takawale,1969-09-13
13866,33604100069,336041,69,Kamran Akmal,1/13/1982,Right-hand Bat,N/a,Pakistan,Keeper,Rajasthan Royals,Mumbai Indians,2008,0,26,1,Blank,Blank,Sk Warne,Sr Tendulkar,Kamran Akmal,Yv Takawale,1982-01-13
13869,33604100102,336041,102,Sohail Tanvir,12/12/1984,Left-hand Bat,Left-arm Medium-fast,Pakistan,Player,Rajasthan Royals,Mumbai Indians,2008,1,24,1,Blank,Blank,Sk Warne,Sr Tendulkar,Kamran Akmal,Yv Takawale,1984-12-12
13872,33604100046,336041,46,Rv Uthappa,11/11/1985,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Rajasthan Royals,2008,0,23,0,Blank,Blank,Sr Tendulkar,Sk Warne,Yv Takawale,Kamran Akmal,1985-11-11
13873,33604100048,336041,48,Am Nayar,10/8/1983,Left-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Rajasthan Royals,2008,0,25,0,Blank,Blank,Sr Tendulkar,Sk Warne,Yv Takawale,Kamran Akmal,1983-10-08
13876,33604100096,336041,96,Mk Pandey,9/10/1989,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Rajasthan Royals,2008,0,19,0,Blank,Blank,Sr Tendulkar,Sk Warne,Yv Takawale,Kamran Akmal,1989-09-10
13877,33604100114,336041,114,Yv Takawale,11/5/1984,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Rajasthan Royals,2008,0,24,0,Blank,Blank,Sr Tendulkar,Sk Warne,Yv Takawale,Kamran Akmal,1984-11-05
13878,33604100115,336041,115,Rr Raje,9/3/1986,Right-hand Bat,Right-arm Fast-medium,India,Player,Mumbai Indians,Rajasthan Royals,2008,0,22,0,Blank,Blank,Sr Tendulkar,Sk Warne,Yv Takawale,Kamran Akmal,1986-09-03
13884,33604200058,336042,58,Sb Styris,7/10/1975,Right-hand Bat,Right-arm Medium,New Zealand,Player,Deccan Chargers,Chennai Super Kings,2008,0,33,0,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Pa Patel,1975-07-10
13886,33604200070,336042,70,Shahid Afridi,3/1/1980,Right-hand Bat,Legbreak Googly,Pakistan,Player,Deccan Chargers,Chennai Super Kings,2008,0,28,0,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Pa Patel,1980-03-01
13887,33604200097,336042,97,Hh Gibbs,2/23/1974,Right-hand Bat,Right-arm Bowler,South Africa,Player,Deccan Chargers,Chennai Super Kings,2008,0,34,0,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Pa Patel,1974-02-23
13894,33604200020,336042,20,Ms Dhoni,7/7/1981,Right-hand Bat,Right-arm Medium,India,Captain,Chennai Super Kings,Deccan Chargers,2008,0,27,1,Blank,Blank,Ms Dhoni,Ac Gilchrist,Pa Patel,Ac Gilchrist,1981-07-07
13901,33604200122,336042,122,M Ntini,7/6/1977,Right-hand Bat,Right-arm Fast,South Africa,Player,Chennai Super Kings,Deccan Chargers,2008,0,31,1,Blank,Blank,Ms Dhoni,Ac Gilchrist,Pa Patel,Ac Gilchrist,1977-07-06
13903,33604200152,336042,152,A Mukund,1/6/1990,Left-hand Bat,Legbreak Googly,India,Player,Chennai Super Kings,Deccan Chargers,2008,0,18,1,Blank,Blank,Ms Dhoni,Ac Gilchrist,Pa Patel,Ac Gilchrist,1990-01-06
13906,33604300042,336043,42,S Dhawan,12/5/1985,Left-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,23,0,Blank,Blank,V Sehwag,Sk Warne,Kd Karthik,M Rawat,1985-12-05
13908,33604300088,336043,88,Kd Karthik,6/1/1985,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Rajasthan Royals,2008,0,23,0,Blank,Blank,V Sehwag,Sk Warne,Kd Karthik,M Rawat,1985-06-01
13911,33604300117,336043,117,Mohammad Asif,12/20/1982,Left-hand Bat,Right-arm Fast-medium,Pakistan,Player,Delhi Daredevils,Rajasthan Royals,2008,0,26,0,Blank,Blank,V Sehwag,Sk Warne,Kd Karthik,M Rawat,1982-12-20
13914,33604300136,336043,136,A Mishra,11/24/1982,Right-hand Bat,Legbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,26,0,Blank,Blank,V Sehwag,Sk Warne,Kd Karthik,M Rawat,1982-11-24
13915,33604300031,336043,31,Yk Pathan,11/17/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,26,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1982-11-17
13919,33604300036,336043,36,M Rawat,10/25/1985,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Delhi Daredevils,2008,0,23,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1985-10-25
13920,33604300038,336043,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Delhi Daredevils,2008,0,39,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1969-09-13
13923,33604300101,336043,101,Sa Asnodkar,3/29/1984,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,24,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1984-03-29
13924,33604300102,336043,102,Sohail Tanvir,12/12/1984,Left-hand Bat,Left-arm Medium-fast,Pakistan,Player,Rajasthan Royals,Delhi Daredevils,2008,0,24,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1984-12-12
13925,33604300126,336043,126,Mm Patel,7/12/1983,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,25,1,Blank,Blank,Sk Warne,V Sehwag,M Rawat,Kd Karthik,1983-07-12
13928,33604400027,336044,27,Yuvraj Singh,12/12/1981,Left-hand Bat,Slow Left-arm Orthodox,India,Captain,Kings Xi Punjab,Chennai Super Kings,2008,0,27,0,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Pa Patel,1981-12-12
13930,33604400064,336044,64,Dpmd Jayawardene,5/27/1977,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Kings Xi Punjab,Chennai Super Kings,2008,0,31,0,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Pa Patel,1977-05-27
13931,33604400067,336044,67,Pp Chawla,12/24/1988,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Chennai Super Kings,2008,0,20,0,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Pa Patel,1988-12-24
13932,33604400068,336044,68,Wa Mota,9/20/1981,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Chennai Super Kings,2008,0,27,0,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Pa Patel,1981-09-20
13938,33604400020,336044,20,Ms Dhoni,7/7/1981,Right-hand Bat,Right-arm Medium,India,Captain,Chennai Super Kings,Kings Xi Punjab,2008,0,27,1,Blank,Blank,Ms Dhoni,Yuvraj Singh,Pa Patel,Kc Sangakkara,1981-07-07
13942,33604400109,336044,109,Ja Morkel,6/10/1981,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Kings Xi Punjab,2008,0,27,1,Blank,Blank,Ms Dhoni,Yuvraj Singh,Pa Patel,Kc Sangakkara,1981-06-10
13948,33604500031,336045,31,Yk Pathan,11/17/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,1,26,1,Blank,Blank,Sk Warne,Ms Dhoni,Kamran Akmal,Pa Patel,1982-11-17
13953,33604500039,336045,39,Sk Trivedi,9/4/1982,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,26,1,Blank,Blank,Sk Warne,Ms Dhoni,Kamran Akmal,Pa Patel,1982-09-04
13954,33604500069,336045,69,Kamran Akmal,1/13/1982,Right-hand Bat,N/a,Pakistan,Keeper,Rajasthan Royals,Chennai Super Kings,2008,0,26,1,Blank,Blank,Sk Warne,Ms Dhoni,Kamran Akmal,Pa Patel,1982-01-13
13957,33604500126,336045,126,Mm Patel,7/12/1983,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,25,1,Blank,Blank,Sk Warne,Ms Dhoni,Kamran Akmal,Pa Patel,1983-07-12
13958,33604500138,336045,138,Nk Patel,3/26/1981,Left-hand Bat,N/a,India,Player,Rajasthan Royals,Chennai Super Kings,2008,0,27,1,Blank,Blank,Sk Warne,Ms Dhoni,Kamran Akmal,Pa Patel,1981-03-26
13959,33604500017,336045,17,Pa Patel,3/9/1985,Left-hand Bat,N/a,India,Keeper,Chennai Super Kings,Rajasthan Royals,2008,0,23,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1985-03-09
13962,33604500023,336045,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,28,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1980-08-30
13964,33604500109,336045,109,Ja Morkel,6/10/1981,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2008,0,27,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1981-06-10
13965,33604500120,336045,120,Ms Gony,1/4/1984,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,24,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1984-01-04
13966,33604500121,336045,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2008,0,36,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1972-04-17
13968,33604500127,336045,127,Ck Kapugedera,2/24/1987,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2008,0,21,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1987-02-24
13969,33604500151,336045,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2008,0,27,0,Blank,Blank,Ms Dhoni,Sk Warne,Pa Patel,Kamran Akmal,1981-09-27
13970,39218600017,392186,17,Pa Patel,3/9/1985,Left-hand Bat,N/a,India,Keeper,Chennai Super Kings,Mumbai Indians,2009,0,24,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Pa Patel,Pr Shah,1985-03-09
13971,39218600018,392186,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2009,0,38,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Pa Patel,Pr Shah,1971-10-29
13972,39218600020,392186,20,Ms Dhoni,7/7/1981,Right-hand Bat,Right-arm Medium,India,Captain,Chennai Super Kings,Mumbai Indians,2009,0,28,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Pa Patel,Pr Shah,1981-07-07
13976,39218600119,392186,119,Joginder Sharma,10/23/1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Chennai Super Kings,Mumbai Indians,2009,0,26,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Pa Patel,Pr Shah,1983-10-23
13977,39218600120,392186,120,Ms Gony,1/4/1984,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Mumbai Indians,2009,0,25,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Pa Patel,Pr Shah,1984-01-04
13982,39218600042,392186,42,S Dhawan,12/5/1985,Left-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2009,0,24,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1985-12-05
13983,39218600044,392186,44,St Jayasuriya,6/30/1969,Left-hand Bat,Slow Left-arm Orthodox,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2009,0,40,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1969-06-30
13984,39218600047,392186,47,Pr Shah,11/3/1987,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Chennai Super Kings,2009,0,22,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1987-11-03
13985,39218600048,392186,48,Am Nayar,10/8/1983,Left-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Chennai Super Kings,2009,0,26,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1983-10-08
13987,39218600071,392186,71,Dj Bravo,10/7/1983,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2009,0,26,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1983-10-07
13989,39218600133,392186,133,Sr Tendulkar,4/24/1973,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2009,1,36,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Pr Shah,Pa Patel,1973-04-24
13992,39218700031,392187,31,Yk Pathan,11/17/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,0,27,0,Blank,Blank,Sk Warne,Kp Pietersen,M Rawat,Rv Uthappa,1982-11-17
13995,39218700038,392187,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Royal Challengers Bangalore,2009,0,40,0,Blank,Blank,Sk Warne,Kp Pietersen,M Rawat,Rv Uthappa,1969-09-13
13996,39218700074,392187,74,Gc Smith,2/1/1981,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,0,28,0,Blank,Blank,Sk Warne,Kp Pietersen,M Rawat,Rv Uthappa,1981-02-01
14000,39218700138,392187,138,Nk Patel,3/26/1981,Left-hand Bat,N/a,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,0,28,0,Blank,Blank,Sk Warne,Kp Pietersen,M Rawat,Rv Uthappa,1981-03-26
14001,39218700159,392187,159,T Henderson,8/1/1974,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,0,35,0,Blank,Blank,Sk Warne,Kp Pietersen,M Rawat,Rv Uthappa,1974-08-01
14003,39218700006,392187,6,R Dravid,1/11/1973,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,1,36,1,Blank,Blank,Kp Pietersen,Sk Warne,Rv Uthappa,M Rawat,1973-01-11
14008,39218700052,392187,52,Lrpl Taylor,3/8/1984,Right-hand Bat,Right-arm Offbreak,New Zealand,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,0,25,1,Blank,Blank,Kp Pietersen,Sk Warne,Rv Uthappa,M Rawat,1984-03-08
14012,39218700157,392187,157,Jd Ryder,8/6/1984,Left-hand Bat,Right-arm Medium,New Zealand,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,0,25,1,Blank,Blank,Kp Pietersen,Sk Warne,Rv Uthappa,M Rawat,1984-08-06
14015,39218800026,392188,26,Kc Sangakkara,10/27/1977,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Keeper,Kings Xi Punjab,Delhi Daredevils,2009,0,32,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1977-10-27
14016,39218800027,392188,27,Yuvraj Singh,12/12/1981,Left-hand Bat,Slow Left-arm Orthodox,India,Captain,Kings Xi Punjab,Delhi Daredevils,2009,0,28,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1981-12-12
14017,39218800029,392188,29,Ik Pathan,10/27/1984,Left-hand Bat,Left-arm Medium-fast,India,Player,Kings Xi Punjab,Delhi Daredevils,2009,0,25,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1984-10-27
14018,39218800030,392188,30,T Kohli,12/17/1988,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Delhi Daredevils,2009,0,21,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1988-12-17
14021,39218800078,392188,78,Vrv Singh,9/17/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Delhi Daredevils,2009,0,25,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1984-09-17
14022,39218800161,392188,161,Rs Bopara,5/4/1985,Right-hand Bat,Right-arm Medium,England,Player,Kings Xi Punjab,Delhi Daredevils,2009,0,24,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1985-05-04
14024,39218800243,392188,243,Vs Malik,5/9/1983,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Delhi Daredevils,2009,0,26,0,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,1983-05-09
14025,39218800040,392188,40,G Gambhir,10/14/1981,Left-hand Bat,Legbreak,India,Player,Delhi Daredevils,Kings Xi Punjab,2009,0,28,1,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,1981-10-14
14026,39218800041,392188,41,V Sehwag,10/20/1978,Right-hand Bat,Right-arm Offbreak,India,Captain,Delhi Daredevils,Kings Xi Punjab,2009,0,31,1,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,1978-10-20
14029,39218800091,392188,91,Vy Mahesh,12/21/1987,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Kings Xi Punjab,2009,0,22,1,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,1987-12-21
14030,39218800110,392188,110,Ab De Villiers,2/17/1984,Right-hand Bat,Right-arm Medium,South Africa,Player,Delhi Daredevils,Kings Xi Punjab,2009,0,25,1,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,1984-02-17
14035,39218800439,392188,439,Am Salvi,10/20/1981,Right-hand Bat,Right-arm Medium,India,Player,Delhi Daredevils,Kings Xi Punjab,2009,0,28,1,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,1981-10-20
14037,39218900054,392189,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2009,0,27,1,Blank,Blank,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,Bb Mccullum,1982-02-26
14038,39218900055,392189,55,Vvs Laxman,11/1/1974,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2009,0,35,1,Blank,Blank,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,Bb Mccullum,1974-11-01
14039,39218900057,392189,57,Rg Sharma,4/30/1987,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Kolkata Knight Riders,2009,0,22,1,Blank,Blank,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,Bb Mccullum,1987-04-30
14043,39218900112,392189,112,Db Ravi Teja,9/5/1987,Right-hand Bat,Legbreak Googly,India,Player,Deccan Chargers,Kolkata Knight Riders,2009,0,22,1,Blank,Blank,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,Bb Mccullum,1987-09-05
14047,39218900001,392189,1,Sc Ganguly,7/8/1972,Left-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Deccan Chargers,2009,0,37,0,Blank,Blank,Bb Mccullum,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,1972-07-08
14052,39218900084,392189,84,I Sharma,9/2/1988,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Deccan Chargers,2009,0,21,0,Blank,Blank,Bb Mccullum,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,1988-09-02
14055,39218900128,392189,128,A Chopra,9/19/1977,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Deccan Chargers,2009,0,32,0,Blank,Blank,Bb Mccullum,Ac Gilchrist,Bb Mccullum,Ac Gilchrist,1977-09-19
14062,39219000023,392190,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2009,0,29,1,Blank,Blank,Ms Dhoni,Kp Pietersen,Ms Dhoni,Rv Uthappa,1980-08-30
14064,39219000119,392190,119,Joginder Sharma,10/23/1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2009,0,26,1,Blank,Blank,Ms Dhoni,Kp Pietersen,Ms Dhoni,Rv Uthappa,1983-10-23
14065,39219000120,392190,120,Ms Gony,1/4/1984,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2009,0,25,1,Blank,Blank,Ms Dhoni,Kp Pietersen,Ms Dhoni,Rv Uthappa,1984-01-04
14066,39219000121,392190,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Royal Challengers Bangalore,2009,1,37,1,Blank,Blank,Ms Dhoni,Kp Pietersen,Ms Dhoni,Rv Uthappa,1972-04-17
14074,39219000052,392190,52,Lrpl Taylor,3/8/1984,Right-hand Bat,Right-arm Offbreak,New Zealand,Player,Royal Challengers Bangalore,Chennai Super Kings,2009,0,25,0,Blank,Blank,Kp Pietersen,Ms Dhoni,Rv Uthappa,Ms Dhoni,1984-03-08
14077,39219000124,392190,124,A Kumble,10/17/1970,Right-hand Bat,Legbreak Googly,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2009,0,39,0,Blank,Blank,Kp Pietersen,Ms Dhoni,Rv Uthappa,Ms Dhoni,1970-10-17
14078,39219000158,392190,158,Kp Pietersen,6/27/1980,Right-hand Bat,Right-arm Offbreak,South Africa,Captain,Royal Challengers Bangalore,Chennai Super Kings,2009,0,29,0,Blank,Blank,Kp Pietersen,Ms Dhoni,Rv Uthappa,Ms Dhoni,1980-06-27
14081,39219100002,392191,2,Bb Mccullum,9/27/1981,Right-hand Bat,Right-arm Medium,New Zealand,Captainkeeper,Kolkata Knight Riders,Kings Xi Punjab,2009,0,28,1,Blank,Blank,Bb Mccullum,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,1981-09-27
14083,39219100083,392191,83,M Kartik,9/11/1976,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,0,33,1,Blank,Blank,Bb Mccullum,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,1976-09-11
14086,39219100106,392191,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,0,25,1,Blank,Blank,Bb Mccullum,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,1984-03-25
14087,39219100128,392191,128,A Chopra,9/19/1977,Right-hand Bat,Right-arm Offbreak,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,0,32,1,Blank,Blank,Bb Mccullum,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,1977-09-19
14088,39219100162,392191,162,Ch Gayle,9/21/1979,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,1,30,1,Blank,Blank,Bb Mccullum,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,1979-09-21
14091,39219100024,392191,24,K Goel,12/24/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,0,23,0,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Bb Mccullum,1986-12-24
14093,39219100027,392191,27,Yuvraj Singh,12/12/1981,Left-hand Bat,Slow Left-arm Orthodox,India,Captain,Kings Xi Punjab,Kolkata Knight Riders,2009,0,28,0,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Bb Mccullum,1981-12-12
14094,39219100029,392191,29,Ik Pathan,10/27/1984,Left-hand Bat,Left-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,0,25,0,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Bb Mccullum,1984-10-27
14099,39219100161,392191,161,Rs Bopara,5/4/1985,Right-hand Bat,Right-arm Medium,England,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,0,24,0,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Bb Mccullum,1985-05-04
14103,39219300054,392193,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2009,0,27,1,Blank,Blank,Ac Gilchrist,Kp Pietersen,Ac Gilchrist,Rv Uthappa,1982-02-26
14104,39219300055,392193,55,Vvs Laxman,11/1/1974,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2009,0,35,1,Blank,Blank,Ac Gilchrist,Kp Pietersen,Ac Gilchrist,Rv Uthappa,1974-11-01
14105,39219300057,392193,57,Rg Sharma,4/30/1987,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2009,0,22,1,Blank,Blank,Ac Gilchrist,Kp Pietersen,Ac Gilchrist,Rv Uthappa,1987-04-30
14107,39219300061,392193,61,Rp Singh,12/6/1985,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2009,0,24,1,Blank,Blank,Ac Gilchrist,Kp Pietersen,Ac Gilchrist,Rv Uthappa,1985-12-06
14109,39219300112,392193,112,Db Ravi Teja,9/5/1987,Right-hand Bat,Legbreak Googly,India,Player,Deccan Chargers,Royal Challengers Bangalore,2009,0,22,1,Blank,Blank,Ac Gilchrist,Kp Pietersen,Ac Gilchrist,Rv Uthappa,1987-09-05
14113,39219300006,392193,6,R Dravid,1/11/1973,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Deccan Chargers,2009,0,36,0,Blank,Blank,Kp Pietersen,Ac Gilchrist,Rv Uthappa,Ac Gilchrist,1973-01-11
14117,39219300046,392193,46,Rv Uthappa,11/11/1985,Right-hand Bat,Right-arm Medium,India,Keeper,Royal Challengers Bangalore,Deccan Chargers,2009,0,24,0,Blank,Blank,Kp Pietersen,Ac Gilchrist,Rv Uthappa,Ac Gilchrist,1985-11-11
